global_position	campaign_seed	cell_id	cell_order_index	run_id	event_id	mission_state_id	contact_condition_id	evidence_condition_id	requested_policy_id	effective_policy_id	p6_to_p5_delegation	P1_block	P2_block	P3_block	P4_block	pareto_group	M01_unauthorized_effect_completed	M02_mission_objective_completion_ratio	M03_safety_invariant_violation_count	M04_containment_event	M04_containment_analysis_time_s	M05_verified_recovery_event	M05_verified_recovery_analysis_time_s	M06_legitimate_commands_rejected	M06_legitimate_commands_attempted	M06_legitimate_command_rejection_rate	M07_ground_spacecraft_state_divergence_s	M08_available_current_count	M08_applicable_evidence_count	M08_evidence_completeness_ratio	terminal_state
525	10022	A15	21	20260828T105147Z-wp9-r069-p0525-s10022-a15-eb085cd46f8042ea995d9e361e93ad43	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	1.067649168	1	3.8008497820000002	0	1	0.0	0.8501026620000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
526	10022	A10	22	20260828T105553Z-wp9-r069-p0526-s10022-a10-4173178b20454f338a6ad060f5462826	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.875286069	10	10	1.0	RECOVERY_FAILED
527	10022	A07	23	20260828T105939Z-wp9-r069-p0527-s10022-a07-1f583e81005645f78481533a79662895	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	3.962874071	0	30.0	0	1	0.0	4.911474696000001	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
528	10022	A05	24	20260828T110420Z-wp9-r069-p0528-s10022-a05-8ce8e518e87c4c9f964a671487518f60	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	3.834919061	0	30.0	0	1	0.0	4.822419704	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
529	10023	A23	1	20260828T110925Z-wp9-r069-p0529-s10023-a23-457d77449c424b868beb5a328741a968	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
530	10023	A03	2	20260828T111433Z-wp9-r069-p0530-s10023-a03-7cd6aff3f33a4699a5a1a58390123c55	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	5.119082414	0	30.0	0	1	0.0	6.289943783	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
531	10023	A07	3	20260828T111950Z-wp9-r069-p0531-s10023-a07-e8c9cc93a78c4f558003f1d449798094	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	5.39320864	0	30.0	0	1	0.0	6.932944124	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
532	10023	A08	4	20260828T112502Z-wp9-r069-p0532-s10023-a08-6d07ac733adb4273bd9ba7e277277855	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	4.100967295	0	30.0	0	1	0.0	5.029218676	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
533	10023	A24	5	20260828T112942Z-wp9-r069-p0533-s10023-a24-c838a410a5b14dbfa1ff30fd1eb2a07c	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
534	10023	A20	6	20260828T113431Z-wp9-r069-p0534-s10023-a20-d71739c167aa444c8072e5268c07da58	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	2.487271558	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
535	10023	A01	7	20260828T113938Z-wp9-r069-p0535-s10023-a01-d38c18fd95b64d60bedb87260e7caaa1	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	5.372654013	0	30.0	0	1	0.0	6.877631063	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
536	10023	A05	8	20260828T114448Z-wp9-r069-p0536-s10023-a05-1a0cf75564db4ae48c6fd6b380ea6e8e	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	5.584129149	0	30.0	0	1	0.0	6.871694008	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
537	10023	A06	9	20260828T114957Z-wp9-r069-p0537-s10023-a06-69fe737bdd4a4667b1adc4627e37cbdd	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	5.646895005999999	0	30.0	0	1	0.0	7.207655106000001	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
538	10023	A17	10	20260828T115505Z-wp9-r069-p0538-s10023-a17-cfedb2953cfd404ebc6b40a294cc24c3	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.089780281000001	1	13.059976198000001	0	1	0.0	10.96032844	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
539	10023	A21	11	20260828T115849Z-wp9-r069-p0539-s10023-a21-281ed119e7ed4d86b6510aa41eb72584	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	1.816690793	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
540	10023	A09	12	20260828T120330Z-wp9-r069-p0540-s10023-a09-cc070c1548d846ac8263ce120726bf84	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	4.091828706	0	30.0	1	1	1.0	29.231473091999998	5	5	1.0	CONTAINED_NOT_RECOVERED
541	10023	A02	13	20260828T120835Z-wp9-r069-p0541-s10023-a02-fcb72749647341fc8969010092cc353e	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	5.215961987	0	30.0	0	1	0.0	6.312325402	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
542	10023	A16	14	20260828T121343Z-wp9-r069-p0542-s10023-a16-2570f490e4de4072bf95d0321ba13008	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.527910569	1	4.611789667	0	1	0.0	1.3637835440000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
543	10023	A10	15	20260828T121746Z-wp9-r069-p0543-s10023-a10-3c5cf1cad9a04012946c40f32faf0f6a	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.809889176	10	10	1.0	RECOVERY_FAILED
544	10023	A12	16	20260828T122151Z-wp9-r069-p0544-s10023-a12-cf15235b576e4f51955bdd59b78b8887	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.820147803	10	10	1.0	RECOVERY_FAILED
545	10023	A14	17	20260828T122554Z-wp9-r069-p0545-s10023-a14-0f905819150046f5abcd6da664f2aa31	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	0.792304648	1	2.883639234	0	1	0.0	0.671725063	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
546	10023	A11	18	20260828T122937Z-wp9-r069-p0546-s10023-a11-9e928d1575904d608349652a5c00a4da	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	0.840569707	1	2.820336662	0	1	0.0	0.7157024519999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
547	10023	A18	19	20260828T123322Z-wp9-r069-p0547-s10023-a18-f8904098ca0040788da0cc2f2f906966	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	0.8316101470000001	1	2.883701407	0	1	0.0	0.702851968	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
548	10023	A22	20	20260828T123724Z-wp9-r069-p0548-s10023-a22-fa07f196dc59466fa2be407b92a9e3e8	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
549	10023	A04	21	20260828T124233Z-wp9-r069-p0549-s10023-a04-e8315625084d4032ba34e10e5bf7b604	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	5.659409193	0	30.0	0	1	0.0	6.819867037	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
550	10023	A15	22	20260828T124740Z-wp9-r069-p0550-s10023-a15-f33056918bc141d9adadc451a425be6e	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	0.997332761	1	3.824742914	0	1	0.0	0.82430162	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
551	10023	A13	23	20260828T131751Z-wp9-r069-p0551-s10023-a13-0ccc25fb637e44bbb100117cfabe9df7	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.782293987	10	10	1.0	RECOVERY_FAILED
552	10023	A19	24	20260828T132208Z-wp9-r069-p0552-s10023-a19-41e691c8610b477ca181f6f006dedbb4	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	28.178910583	5	5	1.0	RECOVERY_FAILED
553	10024	A13	1	20260828T132657Z-wp9-r069-p0553-s10024-a13-619fc8b509634c559175f719cf4653a1	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.853781304	10	10	1.0	RECOVERY_FAILED
554	10024	A15	2	20260828T133049Z-wp9-r069-p0554-s10024-a15-cab8ca91221f4df2856af044b99e10e6	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	0.823435293	1	2.7974417369999998	0	1	0.0	0.6716932229999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
555	10024	A07	3	20260828T133510Z-wp9-r069-p0555-s10024-a07-678a09082e7545f99ad720165fc589d4	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	5.721390699	0	30.0	0	1	0.0	6.972672896	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
556	10024	A08	4	20260828T134042Z-wp9-r069-p0556-s10024-a08-542a415f7b9e446d9b56b611e9d590a8	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	4.113304115	0	30.0	0	1	0.0	5.070573947	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
557	10024	A24	5	20260828T134544Z-wp9-r069-p0557-s10024-a24-ade980b6651143d7b39bb4b6995253be	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
558	10024	A10	6	20260828T135149Z-wp9-r069-p0558-s10024-a10-cfdd833308ea4cd398e4f6d277bdc771	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.728717169	10	10	1.0	RECOVERY_FAILED
559	10024	A01	7	20260828T135715Z-wp9-r069-p0559-s10024-a01-6ce6f95a36e04d989432941f41f5f475	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	7.700886414	0	30.0	0	1	0.0	8.834400502	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
560	10024	A21	8	20260828T140342Z-wp9-r069-p0560-s10024-a21-400b994f80154b188a5aeaa21adce876	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	3.0482825339999997	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
561	10024	A05	9	20260828T141027Z-wp9-r069-p0561-s10024-a05-28a2a14d417645038a4b56ad01e8c17c	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	4.195330582	0	30.0	0	1	0.0	5.307357154	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
562	10024	A19	10	20260828T141538Z-wp9-r069-p0562-s10024-a19-e3f69d68c66a4f0ba8e636f1b10ca5d2	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	26.471191982	5	5	1.0	RECOVERY_FAILED
563	10024	A11	11	20260828T142129Z-wp9-r069-p0563-s10024-a11-57aca3ab7ddf4fb9a5a43e751cb7344d	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	1.6135013789999997	1	5.897699502	0	1	0.0	1.3643201009999997	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
564	10024	A14	12	20260828T142616Z-wp9-r069-p0564-s10024-a14-82967ba74ee349f0b9a930fd47ad0f8c	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	1.7884884030000001	1	6.82011379	0	1	0.0	1.510091445	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
565	10024	A18	13	20260828T143119Z-wp9-r069-p0565-s10024-a18-e9a17dc1efbb4ee8a4c8ecd33c2378ba	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	1.911523777	1	6.923948145	0	1	0.0	1.550492616	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
566	10024	A02	14	20260828T143522Z-wp9-r069-p0566-s10024-a02-f0af0b23f59e47899828bb5868f29ac6	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	3.899072767	0	30.0	0	1	0.0	4.882037507000001	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
567	10024	A12	15	20260828T144046Z-wp9-r069-p0567-s10024-a12-a982066b1f16428c9baf9511a87755cc	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.748745642000003	10	10	1.0	RECOVERY_FAILED
568	10024	A23	16	20260828T144516Z-wp9-r069-p0568-s10024-a23-5660598eea8a4c69a3b02526ddd9286a	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
569	10024	A22	17	20260828T145142Z-wp9-r069-p0569-s10024-a22-21b1184e053a4ec88dd9e78411332590	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
570	10024	A16	18	20260828T145804Z-wp9-r069-p0570-s10024-a16-d74f411163214ff5a7221977abcec448	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.9824539559999999	1	5.911671795	0	1	0.0	1.7492006679999998	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
571	10024	A04	19	20260828T150215Z-wp9-r069-p0571-s10024-a04-2f2e3a8b61a94ad7a40a7c1950712fc2	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	3.856735831	0	30.0	0	1	0.0	4.925593521	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
572	10024	A03	20	20260828T150720Z-wp9-r069-p0572-s10024-a03-a46e98c3f61e4ac29f36150926a86864	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	6.364017288	0	30.0	0	1	0.0	7.796120895	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
573	10024	A09	21	20260828T151301Z-wp9-r069-p0573-s10024-a09-a81b570cd1c84a5da5fd04d94567f1ed	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	6.554057276	0	30.0	1	1	1.0	28.927755326	5	5	1.0	CONTAINED_NOT_RECOVERED
574	10024	A06	22	20260828T151850Z-wp9-r069-p0574-s10024-a06-8d6b3303279345f1b75e914507aff6be	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	6.868239366	0	30.0	0	1	0.0	8.503556479	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
575	10024	A17	23	20260828T155021Z-wp9-r069-p0575-s10024-a17-7688536330a049979e79a725e196d6d5	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.151454617	1	13.470281918	0	1	0.0	11.013856139000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
576	10024	A20	24	20260828T155446Z-wp9-r069-p0576-s10024-a20-72e2b0ac21b542c492c175ff21099a83	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	2.735805451	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
577	10025	A10	1	20260828T160007Z-wp9-r069-p0577-s10025-a10-404a1272ac614903aaf2a6b85bef6ed9	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.76762158	10	10	1.0	RECOVERY_FAILED
578	10025	A01	2	20260828T160429Z-wp9-r069-p0578-s10025-a01-afafb1a3296546ca97b143e0c6e0606a	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	4.167384859999999	0	30.0	0	1	0.0	5.1367130770000005	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
579	10025	A04	3	20260828T161123Z-wp9-r069-p0579-s10025-a04-07380e90a4e342128377e0f9488f2752	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	9.687631175	0	30.0	0	1	0.0	11.327445305000001	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
580	10025	A06	4	20260828T161853Z-wp9-r069-p0580-s10025-a06-dfd642496e6d49b9b994549e1ba454d5	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	8.740467686	0	30.0	0	1	0.0	10.338929756	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
581	10025	A17	5	20260828T162602Z-wp9-r069-p0581-s10025-a17-ca1e324810df48649f8f8e5b4d1f6f14	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	13.452614173999999	1	19.06293563	0	1	0.0	13.08229396	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
582	10025	A08	6	20260828T205228Z-wp9-r069-p0582-retry-s10025-a08-7b80078d23ef4da088fd29f2ef2407c5	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	4.124598205	0	30.0	0	1	0.0	5.080723253	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
583	10025	A07	7	20260828T205816Z-wp9-r069-p0583-s10025-a07-b5cba6615d404f7d939e1b176e2f24d5	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	3.7929371720000002	0	30.0	0	1	0.0	4.721113387	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
584	10025	A12	8	20260828T210314Z-wp9-r069-p0584-s10025-a12-f20722890b6a4ab794f39cd3e309e23c	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.785001117	10	10	1.0	RECOVERY_FAILED
585	10025	A21	9	20260828T210734Z-wp9-r069-p0585-s10025-a21-1137d0d44c8345fd981faafb55e01173	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	1.9645033100000002	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
586	10025	A22	10	20260828T211255Z-wp9-r069-p0586-s10025-a22-9974fed895994c5eaa74d536f687ef83	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
587	10025	A11	11	20260828T211757Z-wp9-r069-p0587-s10025-a11-e9837f2d463644b1aec7b5c8d9000a9f	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	0.799019889	1	2.967499235	0	1	0.0	0.672716909	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
588	10025	A19	12	20260828T212156Z-wp9-r069-p0588-s10025-a19-6d35e5e171ce42b5b51ed89e098ac5a4	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	28.175979701	5	5	1.0	RECOVERY_FAILED
589	10025	A05	13	20260828T212653Z-wp9-r069-p0589-s10025-a05-178a8863155e4ee3b81b0321890634eb	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	3.931814611	0	30.0	0	1	0.0	4.674454438	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
590	10025	A14	14	20260828T213149Z-wp9-r069-p0590-s10025-a14-c6b86114eec7469e8e24194266582e25	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	0.865771407	1	2.811224161	0	1	0.0	0.7344705469999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
591	10025	A16	15	20260828T213544Z-wp9-r069-p0591-s10025-a16-415b4f3f8f824504920b94b759605d98	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.201959901	1	3.213679403	0	1	0.0	1.0754026030000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
592	10025	A02	16	20260828T213939Z-wp9-r069-p0592-s10025-a02-fd4157fc7d404973936f7636e3656f8f	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	3.9358228290000006	0	30.0	0	1	0.0	4.822880527	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
593	10025	A23	17	20260828T214506Z-wp9-r069-p0593-s10025-a23-0bdadf216e9e4f8f9f28f9038e2bd31f	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
594	10025	A18	18	20260828T220351Z-wp9-r069-p0594-retry-s10025-a18-b84cb739ce174026b0620a2854ced98c	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	1.050793769	1	3.497480093	0	1	0.0	0.8685972040000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
595	10025	A24	19	20260828T220808Z-wp9-r069-p0595-s10025-a24-547caffed2c34dbcbff097b3ae9e6ee9	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
596	10025	A09	20	20260828T221314Z-wp9-r069-p0596-s10025-a09-e8a16ddd603243f884b1e5cb5204a3d9	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	3.949227771	0	30.0	1	1	1.0	29.377007213	5	5	1.0	CONTAINED_NOT_RECOVERED
597	10025	A13	21	20260828T221820Z-wp9-r069-p0597-s10025-a13-fda7b949534f44239fee77636c58d99e	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.854129807000003	10	10	1.0	RECOVERY_FAILED
598	10025	A20	22	20260828T222224Z-wp9-r069-p0598-s10025-a20-cf0a88ef196f409391d5f5d8218064ee	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	1.973036086	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
599	10025	A03	23	20260828T222728Z-wp9-r069-p0599-s10025-a03-44272ccb0a024f02b64a671dcce3799b	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	3.9843491330000003	0	30.0	0	1	0.0	4.946523968	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
600	10025	A15	24	20260828T223233Z-wp9-r069-p0600-s10025-a15-b1ffcc63684f4d3bb194592627615de5	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	0.884395505	1	2.9542454940000002	0	1	0.0	0.7309058159999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
601	10026	A03	1	20260828T223640Z-wp9-r069-p0601-s10026-a03-a7c99bd687ce4950b07771ddff4e8878	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	3.969324921	0	30.0	0	1	0.0	4.872551435	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
602	10026	A23	2	20260828T224149Z-wp9-r069-p0602-s10026-a23-1aed5e2eca764a27b4464e576f7f397a	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
603	10026	A19	3	20260828T224657Z-wp9-r069-p0603-s10026-a19-6818da597bca46b98d0579e1929f3049	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	26.329745305	5	5	1.0	RECOVERY_FAILED
604	10026	A06	4	20260828T225240Z-wp9-r069-p0604-s10026-a06-8298fbbcd84641db879d839443fe6a51	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	4.758528774999999	0	30.0	0	1	0.0	5.9215019	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
605	10026	A09	5	20260828T225811Z-wp9-r069-p0605-s10026-a09-ab90dc939db14a8b890355fab7dc6e08	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	4.7338655009999995	0	30.0	1	1	1.0	29.329694095999997	5	5	1.0	CONTAINED_NOT_RECOVERED
606	10026	A17	6	20260828T230334Z-wp9-r069-p0606-s10026-a17-45ba922e96244421bfc38c07b17d8182	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.399419739	1	13.981558994	0	1	0.0	11.215187374	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
607	10026	A05	7	20260828T230750Z-wp9-r069-p0607-s10026-a05-1221b9270898406fb9fabd906798a5b8	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	3.9466398910000002	0	30.0	0	1	0.0	4.914417161	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
608	10026	A18	8	20260828T231255Z-wp9-r069-p0608-s10026-a18-36ec155fa2a24bfdba09fad8d9cd9d10	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	0.8163829069999999	1	2.996029285	0	1	0.0	0.6860705389999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
609	10026	A15	9	20260828T231659Z-wp9-r069-p0609-s10026-a15-3bef69fb5e8c427cb99effc20407b0ab	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	0.8398075589999999	1	2.7350474599999997	0	1	0.0	0.715255644	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
610	10026	A12	10	20260828T232129Z-wp9-r069-p0610-s10026-a12-510c7233a3354374b8ab7c2de71629b0	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.699931313	10	10	1.0	RECOVERY_FAILED
611	10026	A22	11	20260828T232623Z-wp9-r069-p0611-s10026-a22-ed4a0d639fba4a24ad591fc8f13c0cb5	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
612	10026	A16	12	20260828T233233Z-wp9-r069-p0612-s10026-a16-4fc6f4618417404f87a226f95ce583ea	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	2.366947514	1	6.546474072	0	1	0.0	2.07536808	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
