observation_id,profile,policy,regime,disruption,phase_offset,deadline,trusted_recovery_success,recovery_completion_slot,contacts_consumed,cryptographic_bytes_transferred,transition_attempts,legacy_exposure_slots,control_unavailable_slots,dual_epoch_overlap_slots,rollback_invoked,stale_epoch_acceptance,terminal_state,proof_accepted_slot,commit_slot
S8-2224,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,12,0,,1,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,8,
S8-2225,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,24,1,20,2,17460,2,20,0,0,0,0,TRUST_RESTORED,8,20
S8-2226,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,48,1,20,2,17460,2,20,0,0,0,0,TRUST_RESTORED,8,20
S8-2227,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,12,0,,1,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,7,
S8-2228,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,24,1,19,2,17460,2,19,0,0,0,0,TRUST_RESTORED,7,19
S8-2229,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,48,1,19,2,17460,2,19,0,0,0,0,TRUST_RESTORED,7,19
S8-2230,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,12,0,,1,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,6,
S8-2231,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,24,1,18,2,17460,2,18,0,0,0,0,TRUST_RESTORED,6,18
S8-2232,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,48,1,18,2,17460,2,18,0,0,0,0,TRUST_RESTORED,6,18
S8-2233,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,0,12,0,,2,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,1,
S8-2234,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,0,24,1,13,3,17460,1,1,0,0,0,0,TRUST_RESTORED,1,1
S8-2235,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,0,48,1,13,3,17460,1,1,0,0,0,0,TRUST_RESTORED,1,1
S8-2236,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,1,12,0,,1,8192,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2237,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,1,24,1,13,3,17460,1,12,0,0,0,0,TRUST_RESTORED,12,12
S8-2238,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,1,48,1,13,3,17460,1,12,0,0,0,0,TRUST_RESTORED,12,12
S8-2239,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,2,12,0,,1,8192,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2240,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,2,24,0,,2,10842,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,12,
S8-2241,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,2,48,1,27,3,17460,1,12,0,0,0,0,TRUST_RESTORED,12,12
S8-2242,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,3,12,0,,2,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,11,
S8-2243,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,3,24,0,,2,10842,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,11,
S8-2244,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,3,48,1,26,3,17460,1,11,0,0,0,0,TRUST_RESTORED,11,11
S8-2245,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,4,12,0,,2,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,10,
S8-2246,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,4,24,0,,2,10842,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,10,
S8-2247,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,4,48,1,25,3,17460,1,10,0,0,0,0,TRUST_RESTORED,10,10
S8-2248,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,5,12,0,,2,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,9,
S8-2249,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,5,24,0,,2,10842,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,9,
S8-2250,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A0_NONE,5,48,1,24,3,17460,1,9,0,0,0,0,TRUST_RESTORED,9,9
S8-2251,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,12,0,,2,14151,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,1,
S8-2252,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,24,1,13,3,20769,1,13,0,0,0,0,TRUST_RESTORED,1,13
S8-2253,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,48,1,13,3,20769,1,13,0,0,0,0,TRUST_RESTORED,1,13
S8-2254,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,12,0,,1,8192,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2255,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,24,1,13,3,20769,1,13,0,0,0,0,TRUST_RESTORED,12,13
S8-2256,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,48,1,13,3,20769,1,13,0,0,0,0,TRUST_RESTORED,12,13
S8-2257,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,12,0,,1,8192,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2258,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,24,0,,2,14151,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,12,
S8-2259,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,48,1,27,3,20769,1,27,0,0,0,0,TRUST_RESTORED,12,27
S8-2260,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,12,0,,2,14151,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,11,
S8-2261,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,24,0,,2,14151,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,11,
S8-2262,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,48,1,26,3,20769,1,26,0,0,0,0,TRUST_RESTORED,11,26
S8-2263,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,12,0,,2,14151,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,10,
S8-2264,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,24,0,,2,14151,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,10,
S8-2265,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,48,1,25,3,20769,1,25,0,0,0,0,TRUST_RESTORED,10,25
S8-2266,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,12,0,,2,14151,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,9,
S8-2267,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,24,0,,2,14151,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,9,
S8-2268,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,48,1,24,3,20769,1,24,0,0,0,0,TRUST_RESTORED,9,24
S8-2269,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,0,12,0,,2,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,1,
S8-2270,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,0,24,1,13,3,17460,1,1,0,0,0,0,TRUST_RESTORED,1,1
S8-2271,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,0,48,1,13,3,17460,1,1,0,0,0,0,TRUST_RESTORED,1,1
S8-2272,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,1,12,0,,1,7533,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2273,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,1,24,1,13,3,17460,1,12,0,0,0,0,TRUST_RESTORED,12,12
S8-2274,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,1,48,1,13,3,17460,1,12,0,0,0,0,TRUST_RESTORED,12,12
S8-2275,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,12,0,,1,7533,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2276,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,24,0,,2,10842,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,12,
S8-2277,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,48,1,27,3,17460,1,12,0,0,0,0,TRUST_RESTORED,12,12
S8-2278,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,12,0,,2,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,11,
S8-2279,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,24,0,,2,10842,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,11,
S8-2280,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,48,1,26,3,17460,1,11,0,0,0,0,TRUST_RESTORED,11,11
S8-2281,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,12,0,,2,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,10,
S8-2282,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,24,0,,2,10842,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,10,
S8-2283,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,48,1,25,3,17460,1,10,0,0,0,0,TRUST_RESTORED,10,10
S8-2284,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,12,0,,2,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,9,
S8-2285,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,24,0,,2,10842,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,9,
S8-2286,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,48,1,24,3,17460,1,9,0,0,0,0,TRUST_RESTORED,9,9
S8-2287,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,12,0,,2,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,1,
S8-2288,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,24,1,13,3,17460,2,13,0,0,0,0,TRUST_RESTORED,1,13
S8-2289,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,48,1,13,3,17460,2,13,0,0,0,0,TRUST_RESTORED,1,13
S8-2290,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,12,0,,1,8192,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2291,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,24,1,13,3,17460,2,13,0,0,0,0,TRUST_RESTORED,12,13
S8-2292,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,48,1,13,3,17460,2,13,0,0,0,0,TRUST_RESTORED,12,13
S8-2293,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,12,0,,1,8192,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2294,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,24,0,,2,10842,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,12,
S8-2295,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,48,1,27,3,17460,2,27,0,0,0,0,TRUST_RESTORED,12,27
S8-2296,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,12,0,,2,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,11,
S8-2297,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,24,0,,2,10842,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,11,
S8-2298,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,48,1,26,3,17460,2,26,0,0,0,0,TRUST_RESTORED,11,26
S8-2299,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,12,0,,2,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,10,
S8-2300,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,24,0,,2,10842,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,10,
S8-2301,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,48,1,25,3,17460,2,25,0,0,0,0,TRUST_RESTORED,10,25
S8-2302,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,12,0,,2,10842,0,12,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,9,
S8-2303,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,24,0,,2,10842,0,24,0,0,0,0,CONTACT_BUDGET_EXHAUSTED,9,
S8-2304,PROFILE_768_65,P3_CONTACT_AWARE_STAGED,R4_CLUSTERED_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,48,1,24,3,17460,2,24,0,0,0,0,TRUST_RESTORED,9,24
S8-2305,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,0,12,0,,5,20480,1,0,11,0,0,0,EPOCH_DIVERGENCE,8,11
S8-2306,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,0,24,1,14,6,24236,1,0,11,0,0,0,TRUST_RESTORED,8,11
S8-2307,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,0,48,1,14,6,24236,1,0,11,0,0,0,TRUST_RESTORED,8,11
S8-2308,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,1,12,0,,4,16384,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,10,
S8-2309,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,1,24,1,16,6,24236,1,0,13,0,0,0,TRUST_RESTORED,10,13
S8-2310,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,1,48,1,16,6,24236,1,0,13,0,0,0,TRUST_RESTORED,10,13
S8-2311,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,2,12,0,,4,16384,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,9,
S8-2312,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,2,24,1,15,6,24236,1,0,12,0,0,0,TRUST_RESTORED,9,12
S8-2313,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,2,48,1,15,6,24236,1,0,12,0,0,0,TRUST_RESTORED,9,12
S8-2314,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,3,12,0,,4,16384,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,11,
S8-2315,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,3,24,1,17,6,24236,1,0,14,0,0,0,TRUST_RESTORED,11,14
S8-2316,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,3,48,1,17,6,24236,1,0,14,0,0,0,TRUST_RESTORED,11,14
S8-2317,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,4,12,0,,4,16384,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,10,
S8-2318,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,4,24,1,16,6,24236,1,0,13,0,0,0,TRUST_RESTORED,10,13
S8-2319,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,4,48,1,16,6,24236,1,0,13,0,0,0,TRUST_RESTORED,10,13
S8-2320,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,5,12,0,,4,16384,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,9,
S8-2321,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,5,24,1,15,6,24236,1,0,12,0,0,0,TRUST_RESTORED,9,12
S8-2322,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A0_NONE,5,48,1,15,6,24236,1,0,12,0,0,0,TRUST_RESTORED,9,12
S8-2323,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,12,0,,5,20480,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,11,
S8-2324,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,24,1,17,7,28332,1,0,14,0,0,0,TRUST_RESTORED,11,14
S8-2325,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,48,1,17,7,28332,1,0,14,0,0,0,TRUST_RESTORED,11,14
S8-2326,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,12,0,,4,16384,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2327,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,24,1,19,7,28332,1,0,16,0,0,0,TRUST_RESTORED,13,16
S8-2328,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,48,1,19,7,28332,1,0,16,0,0,0,TRUST_RESTORED,13,16
S8-2329,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,12,0,,4,16384,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2330,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,24,1,18,7,28332,1,0,15,0,0,0,TRUST_RESTORED,12,15
S8-2331,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,48,1,18,7,28332,1,0,15,0,0,0,TRUST_RESTORED,12,15
S8-2332,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,12,0,,4,16384,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2333,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,24,1,20,7,28332,1,0,17,0,0,0,TRUST_RESTORED,14,17
S8-2334,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,48,1,20,7,28332,1,0,17,0,0,0,TRUST_RESTORED,14,17
S8-2335,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,12,0,,4,16384,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2336,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,24,1,19,7,28332,1,0,16,0,0,0,TRUST_RESTORED,13,16
S8-2337,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,48,1,19,7,28332,1,0,16,0,0,0,TRUST_RESTORED,13,16
S8-2338,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,12,0,,4,16384,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-2339,PROFILE_1024_87,P0_HARD_CUTOVER,R1_FREQUENT_SMALL,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,24,1,18,7,28332,1,0,15,0,0,0,TRUST_RESTORED,12,15
